tabled_Innskudd,tabled_Antall eiere,tabled_Hjuldrift,tabled_1. gang registrert,tabled_Antall seter,tabled_Drivstoff,title,tabled_Antall dører,tabled_Bilen står i,tabled_Reg.nr.,tabled_Salgsform,tabled_Avgiftsklasse,price,tabled_Str. lasterom,tabled_Km.stand,place,tabled_Årsmodell,tabled_CO2 utslipp,tabled_Hjuldriftnavn,tabled_Karosseri,tabled_Årsavgift,tabled_Pris eks omreg,tabled_Vekt,tabled_Girkasse,tabled_Fargebeskrivelse,tabled_Farge,tabled_Omregistrering,id,tabled_Forrige pris,tabled_Effekt,tabled_Sylindervolum,tabled_Interiørfarge
,2,Firehjulsdrift,10.08.2005,5,Bensin,Volvo S60,,Norge,SD27941,Bruktbil til salgs,Personbil,69569,,223000,4622 Kristiansand,2002,,,Sedan,Inklusiv,68000,1 557 kg,Automat,,Sølv,1569,98679110,,200,"2,4 l",
,7,Forhjulsdrift,02.08.2000,5,Bensin,Audi A3,3,Norge,YA44683,Bruktbil til salgs,Personbil,21569,,284510,0962 Oslo,1999,,,Kombi 3-dørs,Inklusiv,20000,1 140 kg,Manuell,,Grønn,1569,98679535,,125,"1,8 l",
,4,Firehjulsdrift,03.05.2002,5,Bensin,Mercedes-Benz M-Klasse,5,Norge,AR85393,Bruktbil til salgs,Personbil,51569,,320000,5916 Isdalstø,1999,,,SUV/Offroad,Ikke inklusiv,50000,2 045 kg,Automat,,Svart,1569,98677902,,218,"3,2 l",Grå skinn
,5,Forhjulsdrift,14.03.2002,5,Bensin,Opel Corsa,5,Norge,ST63234,Bruktbil til salgs,Personbil,21569,,166800,4888 Homborsund,2002,190 g/km,,Kombi 5-dørs,,20000,1 060 kg,Manuell,,Sølv,1569,98679356,,125,"1,8 l",
,2,Forhjulsdrift,28.01.2008,2,Diesel,Volkswagen Touran,5,Norge,,Bruktbil til salgs,Varebil,84510,,125500,2819 Gjøvik,2008,177 g/km,,Stasjonsvogn,Inklusiv,83255,1 599 kg,Automat,,Blå,1255,98671640,,140,2 l,Sort
,1,Forhjulsdrift,31.10.2012,5,Bensin,Ford B-MAX,5,Norge,SV32975,Bruktbil til salgs,Personbil,143700,318 l,35094,5227 Nesttun,2012,114 g/km,,Flerbruksbil,Inklusiv,140040,1 204 kg,Manuell,Tectonic Silver,Grå,3660,91902543,,120,1 l,Sort
,1,Forhjulsdrift,16.05.2012,5,Diesel,Volkswagen Polo,5,Norge,KH83340,Bruktbil til salgs,Personbil,77614,,118639,3057 Solbergelva,2011,99 g/km,,Kombi 5-dørs,Ikke inklusiv,75000,1 057 kg,Manuell,,Grå,2614,98387005,,75,"1,2 l",
,1,Forhjulsdrift,15.12.2005,5,Bensin,Volkswagen Golf,5,Norge,BR25638,Bruktbil til salgs,Personbil,46569,,147202,3039 Drammen,2006,178 g/km,,Kombi 5-dørs,Inklusiv,45000,1 208 kg,Manuell,,Blå,1569,98678520,,102,"1,6 l",
,3,Forhjulsdrift,03.10.2000,5,Diesel,Audi A6,,Norge,LY52467,Bruktbil til salgs,Personbil,18000,,296000,3282 Kvelde,1997,,,Kombi 5-dørs,Ikke inklusiv,16431,1 420 kg,Manuell,,Grå,1569,98675838,,90,"1,9 l",
,2,Forhjulsdrift,07.07.2014,5,Elektrisitet+bensin,Toyota Auris,,Norge,BT29018,Bruktbil til salgs,Personbil,211064,,57000,2053 Jessheim,2014,,,Kombi 5-dørs,Ikke inklusiv,205000,1 310 kg,Automat,,Grå,6064,98679244,,99,"1,8 l",
,3,Forhjulsdrift,20.08.2013,3,Diesel,Volkswagen Transporter,4,Norge,DP31912,Bruktbil til salgs,Varebil,96255,,188567,3530 Røyse,2006,,,Kasse,Ikke inklusiv,95000,1 825 kg,Manuell,,Sølv,1255,98677996,,105,"1,9 l",
,,Bakhjulsdrift,16.10.2002,5,Diesel,BMW 3-serie,5,Norge,ST70658,Bruktbil til salgs,Personbil,49569,,235000,6030 Langevåg,2001,156 g/km,,Stasjonsvogn,Ikke inklusiv,48000,1 460 kg,Manuell,,Sølv,1569,98678313,,136,2 l,Sort delskinn
,3,Forhjulsdrift,29.08.2013,4,Bensin,Citroen C1,5,Norge,ZH39179,Bruktbil til salgs,Personbil,64614,,27000,9024 Tomasjord,2013,99 g/km,,Kombi 5-dørs,Inklusiv,62000,805 kg,Manuell,,Svart,2614,95531839,,68,1 l,
,,Bakhjulsdrift,,5,Bensin,BMW 3-serie,,Norge,SD73207,Bruktbil til salgs,Personbil,21569,,230000,5113 Tertnes,2000,,,Sedan,Inklusiv,20000,1 285 kg,Manuell,,Blå,1569,98679798,,118,"1,9 l",
,,Forhjulsdrift,02.05.2008,5,Diesel,Nissan Qashqai,5,Norge,AE20898,Bruktbil til salgs,Personbil,79999,,192000,7300 Orkanger,2008,146 g/km,,Kombi 5-dørs,Ikke inklusiv,76339,1 418 kg,Manuell,,Svart,3660,98657316,,103,"1,5 l",Svart helskinn.
,6,Forhjulsdrift,18.09.2001,5,Bensin,Audi A4,5,Norge,DK27590,Bruktbil til salgs,Personbil,16569,,237600,4630 Kristiansand,2002,194 g/km,,Stasjonsvogn,Inklusiv,15000,1 365 kg,Manuell,,Grå,1569,98678882,,131,2 l,
,,Forhjulsdrift,,5,Bensin,Toyota Yaris,5,Norge,,Bruktbil til salgs,Personbil,34000,,165000,5010 Bergen,2007,,,Kombi 5-dørs,Inklusiv,32000,,Manuell,,Sølv,2000,96990072,,69,1 l,Svart
,,Bakhjulsdrift,,5,Bensin,BMW 3-serie,,Norge,SD73207,Bruktbil til salgs,Personbil,21569,,230000,5113 Tertnes,2000,,,Sedan,Inklusiv,20000,1 285 kg,Manuell,,Blå,1569,98679798,,118,"1,9 l",
,,Forhjulsdrift,02.05.2008,5,Diesel,Nissan Qashqai,5,Norge,AE20898,Bruktbil til salgs,Personbil,79999,,192000,7300 Orkanger,2008,146 g/km,,Kombi 5-dørs,Ikke inklusiv,76339,1 418 kg,Manuell,,Svart,3660,98657316,,103,"1,5 l",Svart helskinn.
,6,Forhjulsdrift,18.09.2001,5,Bensin,Audi A4,5,Norge,DK27590,Bruktbil til salgs,Personbil,16569,,237600,4630 Kristiansand,2002,194 g/km,,Stasjonsvogn,Inklusiv,15000,1 365 kg,Manuell,,Grå,1569,98678882,,131,2 l,
,2,Forhjulsdrift,30.10.2015,4,Bensin,Opel Kadett,,Norge,,Bruktbil til salgs,Personbil,29900,,85000,3516 Hønefoss,1965,0 g/km,,Stasjonsvogn,Inklusiv,,700 kg,Manuell,,Grå,Fritatt,98678843,,38,1 l,Rød
,2,Forhjulsdrift,20.03.2012,5,Diesel,Volvo V50,5,Norge,ZZ13964,Bruktbil til salgs,Personbil,130000,,96000,5142 Fyllingsdalen,2012,99 g/km,,Stasjonsvogn,Ikke inklusiv,126340,1 315 kg,Manuell,,Grå,3660,98678170,,114,"1,6 l",Svart skinn
,2,Bakhjulsdrift,06.05.2008,4,Diesel,BMW 3-serie,2,Norge,SV23692,Bruktbil til salgs,Personbil,283560,,78200,1642 Saltnes,2008,176 g/km,,Cabriolet,Inklusiv,279900,1 750 kg,Automat,,Hvit,3660,98673393,,197,3 l,Brunt skinn
,6,Bakhjulsdrift,28.04.1999,2,Bensin,MG,2,Norge,PP27544,Bruktbil til salgs,Personbil,125000,,130000,5724 Stanghelle,1980,,,Coupe,Inklusiv,,1 080 kg,Manuell,,Svart,Fritatt,98675704,,178,"3,5 l",svart
,2,Forhjulsdrift,27.03.2007,3,Diesel,Volkswagen Transporter,4,Norge,KZ54166,Bruktbil til salgs,Varebil,70255,,196800,3181 Horten,2007,,,Kasse,Ikke inklusiv,69000,1 825 kg,Manuell,,Hvit,1255,98675300,,105,"1,9 l",
,,Forhjulsdrift,13.10.2008,5,Diesel,Volkswagen Touran,5,Norge,,Bruktbil til salgs,Personbil,99900,,143000,7550 Hommelvik,2008,,,Flerbruksbil,Ikke inklusiv,96240,1 599 kg,Automat,,Grå,3660,98679723,,140,2 l,
,,Firehjulsdrift,02.06.2017,5,Bensin,BMW X5,5,Norge,,Bruktbil til salgs,Personbil,1599000,680 l,1500,0975 Oslo,2017,,,SUV/Offroad,Ikke inklusiv,1592936,2 175 kg,Automat,Carbonsvart Metallic 416,Svart,6064,98679759,,449,,Leder Daktoa Svart
,2,Bakhjulsdrift,19.10.2012,5,Diesel,BMW 3-serie,5,Norge,UX62224,Bruktbil til salgs,Personbil,299660,,105000,7021 Trondheim,2013,123 g/km,,Stasjonsvogn,Inklusiv,296000,1 500 kg,Automat,,Rød,3660,90923895,,184,2 l,Svart skinn med rød tråd i søm
,4,Firehjulsdrift,29.05.1997,5,Bensin,Subaru Justy,5,Norge,DJ13418,Bruktbil til salgs,Personbil,9569,,110000,2825 Gjøvik,1997,,,Kombi 5-dørs,Inklusiv,8000,915 kg,Manuell,,Rød,1569,98676169,,68,"1,3 l",
,3,Forhjulsdrift,11.07.2016,5,Bensin,Volkswagen Golf,5,Norge,NF79613,Bruktbil til salgs,Personbil,46569,,156000,3930 Porsgrunn,2005,175 g/km,,Kombi 5-dørs,Inklusiv,45000,1 208 kg,Manuell,,Svart,1569,98557100,,102,"1,6 l",
,,Forhjulsdrift,19.08.2002,5,Bensin,Ford Mondeo,5,Norge,YA55710,Bruktbil til salgs,Personbil,29900,,185000,7670 Inderøy,2002,194 g/km,,Stasjonsvogn,Inklusiv,28331,1 360 kg,Manuell,,Grønn,1569,98674975,,145,2 l,
,4,Firehjulsdrift,,5,Diesel,Volkswagen Caravelle,4,Norge,VE71548,Bruktbil til salgs,Personbil,41046,,180000,0457 Oslo,1988,,"Syncro, sperre bak.",Annet,Inklusiv,40000,1 670 kg,Manuell,,Grå,1046,98676485,,75,"1,9 l",
,1,Forhjulsdrift,24.01.2013,7,Bensin,Toyota Verso,5,Norge,AJ77040,Bruktbil til salgs,Personbil,220000,,64100,5142 Fyllingsdalen,2013,159 g/km,,Flerbruksbil,Inklusiv,216340,1 450 kg,Automat,White Pearl Metalic,Hvit,3660,98676194,,147,"1,8 l",Sort / grå
,,Forhjulsdrift,05.08.2004,5,Bensin,Audi A4,5,Norge,,Bruktbil til salgs,Personbil,69900,,127000,7550 Hommelvik,2005,,,Sedan,Ikke inklusiv,68331,1 295 kg,Manuell,,Grå,1569,98679298,,102,"1,6 l",
,1,Forhjulsdrift,06.06.2013,3,Diesel,Ford Transit Custom,6,Norge,,Bruktbil til salgs,Varebil,169000,,55000,2072 Dal,2013,186 g/km,,Kasse,Inklusiv,,,Manuell,,Hvit,Fritatt,98677569,,101,"2,2 l",stoff
,3,Firehjulsdrift,10.03.2006,5,Bensin,Suzuki Grand Vitara,5,Norge,JD41860,Bruktbil til salgs,Personbil,75000,,149800,2114 Disenå,2006,220 g/km,,SUV/Offroad,Inklusiv,,1 505 kg,Manuell,,Svart,Fritatt,98285990,,140,2 l,Svart skinn
,5,Bakhjulsdrift,11.12.1998,2,Bensin,Mercedes-Benz SL,,Norge,BP33986,Bruktbil til salgs,Personbil,66538,,140000,5009 Bergen,1990,,,Cabriolet,Ikke inklusiv,65000,1 670 kg,Automat,,Sølv,1538,76069202,,190,3 l,svart
,3,Forhjulsdrift,17.02.2005,5,Diesel,Citroen C5,5,Norge,,Bruktbil til salgs,Personbil,34639,,247780,2270 Flisa,2005,145 g/km,,Stasjonsvogn,Inklusiv,33070,1 442 kg,Manuell,,Grå,1569,98678243,,109,"1,6 l",
,3,Forhjulsdrift,08.07.1999,5,Bensin,Opel Corsa,5,Norge,,Bruktbil til salgs,Personbil,11569,,1400000,0187 Oslo,1999,,,Kombi 5-dørs,Ikke inklusiv,10000,895 kg,Manuell,,Blå,1569,98677670,,54,1 l,
,2,Firehjulsdrift,18.11.2005,5,Bensin,Subaru Forester,5,Norge,KB32784,Bruktbil til salgs,Personbil,49969,,190000,3520 Jevnaker,2006,220 g/km,,Stasjonsvogn,Inklusiv,48400,1 390 kg,Manuell,Grå metallic lakk,Grå,1569,98675267,,158,2 l,
,,Bakhjulsdrift,26.06.2008,5,Bensin,BMW 3-serie,,Norge,RJ87538,Bruktbil til salgs,Personbil,145000,,140500,4306 Sandnes,2008,,,Sedan,Ikke inklusiv,141340,1 400 kg,Automat,Le Mans Blåmet,Blå,3660,98678511,,170,2 l,Sort
,3,Firehjulsdrift,30.06.2004,7,Diesel,Toyota Avensis,,Norge,UF22599,Bruktbil til salgs,Personbil,25000,,297000,6006 Ålesund,2004,,,Stasjonsvogn,Inklusiv,,1 525 kg,Manuell,,Blå,Fritatt,98676111,,116,2 l,svart sølv
,,Bakhjulsdrift,,5,Bensin,Chevrolet,4,Norge,,Bruktbil til salgs,Personbil,28000,,56700,7730 Beitstad,1933,,,Sedan,Ikke inklusiv,,,Manuell,,Beige,Fritatt,98676835,,,,
,5,Forhjulsdrift,07.04.2005,5,Diesel,Volvo S40,4,Norge,YT64674,Bruktbil til salgs,Personbil,44569,,320000,9192 Arnøyhamn,2005,129 g/km,,Sedan,Inklusiv,43000,1 309 kg,Manuell,,Grønn,1569,98677052,,109,"1,6 l",
,5,Firehjulsdrift,16.10.2001,5,Bensin,Volvo S60,4,Norge,DK29791,Bruktbil til salgs,Personbil,70569,,173500,3300 Hokksund,2002,238 g/km,4wd,Sedan,Ikke inklusiv,69000,1 487 kg,Automat,,Beige,1569,98676192,,200,"2,4 l",
,3,Forhjulsdrift,29.03.2005,5,Diesel,Ford Mondeo,5,Norge,UR72154,Bruktbil til salgs,Personbil,57588,,193000,8400 Sortland,2005,166 g/km,,Stasjonsvogn,Inklusiv,54000,1 480 kg,Manuell,,Gull,3588,79267837,,155,"2,2 l",
,3,Bakhjulsdrift,28.05.2014,4,Elektrisitet,Citroen C-Zero,5,Norge,EL38481,Bruktbil til salgs,Personbil,67614,,61000,1187 Oslo,2011,,,Kombi 5-dørs,Inklusiv,65000,1 120 kg,Automat,,Hvit,2614,98273256,,48,0 l,
,4,Forhjulsdrift,10.02.1999,5,Bensin,Peugeot 206,5,Norge,VF27336,Bruktbil til salgs,Personbil,9569,,151677,7240 Hitra,1999,,,Kombi 5-dørs,Inklusiv,8000,950 kg,Manuell,,Grønn,1569,98675664,,75,"1,4 l",
,,Bakhjulsdrift,13.05.1997,5,Bensin,BMW 5-serie,4,Norge,DJ11940,Bruktbil til salgs,Personbil,69569,,212000,8909 Brønnøysund,1997,,,Sedan,Ikke inklusiv,68000,1 585 kg,Automat,,Svart,1569,98676612,,235,"3,5 l",
,2,Forhjulsdrift,05.03.2003,5,Diesel,Volkswagen Passat,4,Norge,KB29141,Bruktbil til salgs,Personbil,19569,,301853,4250 Kopervik,2000,,,Stasjonsvogn,Inklusiv,18000,1 381 kg,Manuell,,Svart,1569,93561832,,116,"1,9 l",
,1,Firehjulsdrift,13.04.2011,5,Diesel,Kia Sportage,5,Norge,ZA10738,Bruktbil til salgs,Personbil,249000,,89808,9415 Harstad,2011,149 g/km,,SUV/Offroad,Ikke inklusiv,245340,1 525 kg,Manuell,,Grå,3660,98675339,,136,2 l,sort
,2,Forhjulsdrift,22.04.2010,5,Diesel,Volkswagen Golf,5,Norge,,Bruktbil til salgs,Personbil,110000,,136700,1415 Oppegård,2010,119 g/km,,Stasjonsvogn,Inklusiv,106340,1 370 kg,Manuell,Sort,Svart,3660,98049919,,105,"1,6 l",Sort/antrasitt
,1,Forhjulsdrift,27.08.2003,5,Bensin,Saab 9-3,4,Norge,DK64874,Bruktbil til salgs,Personbil,79569,,224000,0682 Oslo,2004,218 g/km,,Sedan,Inklusiv,78000,1 480 kg,Manuell,Steel Grey,Grå,1569,98672535,,210,2 l,Sort/Beige
,2,Bakhjulsdrift,17.12.2007,5,Diesel,Mercedes-Benz E-Klasse,5,Norge,BS49626,Bruktbil til salgs,Personbil,100000,,280700,9015 Tromsø,2007,194 g/km,,Stasjonsvogn,Inklusiv,96340,1 735 kg,Automat,,Svart,3660,98665616,,170,"2,1 l",lys
,3,Forhjulsdrift,29.08.2003,5,Diesel,Toyota Avensis,5,Norge,RJ26536,Bruktbil til salgs,Personbil,36569,,180000,4886 Grimstad,2003,158 g/km,,Stasjonsvogn,Inklusiv,35000,1 440 kg,Manuell,,Svart,1569,98675351,,116,2 l,
,5,Firehjulsdrift,13.08.2009,5,Diesel,Audi A4,,Norge,BR82662,Bruktbil til salgs,Personbil,158660,,238000,4640 Søgne,2006,229 g/km,,Stasjonsvogn,Ikke inklusiv,155000,1 705 kg,Automat,,Svart,3660,98667642,,204,3 l,
,3,Forhjulsdrift,14.07.1999,5,Bensin,Toyota Avensis,4,Norge,AD84576,Bruktbil til salgs,Personbil,16569,,186000,1831 Askim,1999,,,Sedan,Inklusiv,15000,1 195 kg,Manuell,,Sølv,1569,98676160,,110,"1,6 l",
,,Firehjulsdrift,02.06.2016,7,Diesel,Mercedes-Benz GL,5,Norge,,Bruktbil til salgs,Personbil,849000,,76700,0975 Oslo,2013,,,SUV/Offroad,Ikke inklusiv,845340,2 380 kg,Automat,,Sølv,3660,98677150,,258,,Beige Skinn
,2,Forhjulsdrift,06.01.2009,5,Diesel,Skoda Superb,5,Norge,SU70289,Bruktbil til salgs,Personbil,105660,,199500,5109 Hylkje,2009,177 g/km,,Kombi 5-dørs,Ikke inklusiv,102000,1 512 kg,Automat,Brungrå,Brun,3660,92478940,,140,2 l,
,4,Forhjulsdrift,21.12.1998,5,Bensin,Opel Vectra,5,Norge,SC92437,Bruktbil til salgs,Personbil,9569,,301200,5593 Skånevik,1998,,,Stasjonsvogn,Ikke inklusiv,8000,1 237 kg,Manuell,,Grønn,1569,98676446,,101,"1,6 l",
,5,Forhjulsdrift,16.11.2007,5,Diesel,Volvo V70,5,Norge,XD82311,Bruktbil til salgs,Personbil,69990,,299798,7520 Hegra,2008,172 g/km,,Stasjonsvogn,Inklusiv,66330,1 547 kg,Manuell,,Svart,3660,98674323,,126,"2,4 l",
,1,Forhjulsdrift,02.06.2017,6,Bensin,Cadillac Eldorado,2,Norge,JV26264,Bruktbil til salgs,Personbil,69000,,0,3302 Hokksund,1985,,,Coupe,Ikke inklusiv,,1 751 kg,Automat,,Blå,Fritatt,98676054,,136,"4,1 l",
,,Bakhjulsdrift,17.06.2005,4,Bensin,Porsche 911,2,Norge,DL12797,Bruktbil til salgs,Personbil,320000,,155500,1385 Asker,2002,,,Sedan,Ikke inklusiv,318431,1 440 kg,Manuell,Sølv metallic,Sølv,1569,96699830,,320,"3,6 l",Sort skinn
,1,Bakhjulsdrift,22.09.2011,5,Diesel,BMW X1,5,Norge,BS30400,Bruktbil til salgs,Personbil,173660,,54014,1338 Sandvika,2011,155 g/km,,SUV/Offroad,Inklusiv,170000,1 495 kg,Automat,Alpin hvit,Hvit,3660,96676962,,143,2 l,Beige
,,Firehjulsdrift,,5,Diesel,Chevrolet Suburban,5,Norge,df69875,Bruktbil til salgs,Personbil,25046,,320000,2825 Gjøvik,1990,,,SUV/Offroad,Inklusiv,24000,,Automat,,Svart,1046,98670713,,150,"6,2 l",
,,Firehjulsdrift,31.01.2008,5,Bensin,Fiat Sedici,5,Norge,UF37001,Bruktbil til salgs,Personbil,52604,,124000,0606 Oslo,2008,173 g/km,,SUV/Offroad,Inklusiv,49990,1 195 kg,Manuell,,Svart,2614,93436498,,107,"1,6 l",Sort
,2,Bakhjulsdrift,13.10.2006,5,Diesel,BMW 5-serie,5,Norge,,Bruktbil til salgs,Personbil,208660,,268857,1281 Oslo,2006,216 g/km,,Stasjonsvogn,Inklusiv,205000,1 755 kg,Automat,CARBONSCHWARZ METALLIC,Svart,3660,98671588,,272,3 l,
,1,Forhjulsdrift,09.06.2015,5,Bensin,Mazda 3,,Norge,BT26457,Bruktbil til salgs,Personbil,239000,,41900,3027 Drammen,2015,,,Coupe,Inklusiv,232936,,Automat,,Blå,6064,98504425,,120,2 l,
,6,Firehjulsdrift,11.10.1996,6,Diesel,GMC Yukon,3,Norge,UX37123,Bruktbil til salgs,Personbil,30000,,209000,5244 Fana,1995,,,SUV/Offroad,Inklusiv,28431,2 450 kg,Automat,Grønn metallic,Grønn,1569,91902663,,134,"6,5 l",Brunt
,3,Firehjulsdrift,26.10.2009,5,Diesel,BMW X1,5,Norge,KH64830,Bruktbil til salgs,Personbil,168660,,197000,6060 Hareid,2010,164 g/km,,SUV/Offroad,Inklusiv,165000,1 585 kg,Automat,,Hvit,3660,98673933,,163,2 l,Sort skinn
,,Firehjulsdrift,,5,Bensin,Subaru Impreza,4,Norge,RH 21175,Bruktbil til salgs,Personbil,86569,,106840,3045 Drammen,2000,,4WD,Sedan,Inklusiv,85000,,Manuell,,Sølv,1569,98672728,,250,2 l,
,3,Firehjulsdrift,17.11.2003,5,Diesel,Hyundai Santa Fe,5,Norge,ZT39566,Bruktbil til salgs,Personbil,76569,,212000,9152 Sørkjosen,2004,246 g/km,,SUV/Offroad,Inklusiv,75000,1 743 kg,Automat,Mørk rød,Rød,1569,98675415,,113,2 l,
,3,Bakhjulsdrift,31.01.2012,5,Bensin,BMW 1-serie,5,Norge,BS65230,Bruktbil til salgs,Personbil,185000,,64000,1415 Oppegård,2012,132 g/km,,Kombi 5-dørs,Inklusiv,181340,1 290 kg,Manuell,MINERAL GRAU METALLIC (B39),Grå,3660,98657574,,136,"1,6 l",STOFF TRACK/ANTHRAZIT/AKZENT GRAU (BEL1)
,2,Firehjulsdrift,09.09.2005,5,Bensin,Kia Sportage,5,Norge,DL20113,Bruktbil til salgs,Personbil,49900,,199000,1368 Stabekk,2005,194 g/km,,Flerbruksbil,Inklusiv,48331,,Manuell,,Svart,1569,98674944,,141,2 l,SORT SKINN
,2,Forhjulsdrift,06.02.2014,5,Diesel,Toyota Avensis,5,Norge,AE40579,Bruktbil til salgs,Personbil,208064,543 l,67000,7800 Namsos,2014,119 g/km,,Stasjonsvogn,Inklusiv,202000,1 510 kg,Manuell,,Svart,6064,92820962,,124,2 l,Svart delskinn
,3,Firehjulsdrift,08.01.2013,5,Diesel,BMW 5-serie,,Norge,PR16186,Bruktbil til salgs,Personbil,226588,500 l,105000,7040 Trondheim,2009,187 g/km,xDrive,Stasjonsvogn,Inklusiv,223000,1 770 kg,Manuell,Kongeblå metallic,Blå,3588,78629126,,230,3 l,Grå
,4,Bakhjulsdrift,10.05.2004,5,Diesel,BMW 3-serie,5,Norge,ST90184,Bruktbil til salgs,Personbil,36569,,238000,5750 Odda,2000,156 g/km,,Stasjonsvogn,Inklusiv,35000,1 460 kg,Manuell,,Sølv,1569,98675017,,136,2 l,Svart skin
,3,Bakhjulsdrift,24.03.2009,5,Diesel,Mercedes-Benz C-Klasse,5,Norge,DN17504,Bruktbil til salgs,Personbil,66569,,260000,5244 Fana,2004,182 g/km,,Stasjonsvogn,Ikke inklusiv,65000,1 520 kg,Automat,,Gull,1569,98671797,,150,"2,1 l",
,4,Forhjulsdrift,23.10.2001,5,Bensin,Volkswagen Polo,5,Norge,BP66108,Bruktbil til salgs,Personbil,8569,,158904,1176 Oslo,2001,154 g/km,,Coupe,Ikke inklusiv,7000,921 kg,Manuell,,Svart,1569,98673835,,60,"1,4 l",
,,Bakhjulsdrift,19.01.2000,4,Bensin,BMW 3-serie,2,Norge,ST37961,Bruktbil til salgs,Personbil,47569,,374000,7730 Beitstad,1994,,,Cabriolet,Inklusiv,46000,1 485 kg,Automat,,Grønn,1569,98675405,,192,"2,5 l",Svart
,2,Forhjulsdrift,14.06.2007,2,Diesel,Volkswagen Caddy,5,Norge,BD53401,Bruktbil til salgs,Varebil,46255,,134000,1914 Ytre,2007,161 g/km,,Stasjonsvogn,Inklusiv,45000,1 455 kg,Manuell,,Hvit,1255,98674579,,105,"1,9 l",Grå
,1,Firehjulsdrift,16.04.2015,5,Diesel,BMW 3-serie,5,Norge,PR29869,Bruktbil til salgs,Personbil,486064,520 l,27300,4639 Kristiansand,2015,135 g/km,xDrive,Kombi 5-dørs,Inklusiv,480000,1 650 kg,Automat,Black Sapphire Metallic,Svart,6064,98670895,,184,2 l,Sort/antrasitt
,,Bakhjulsdrift,,5,Bensin,Ford Sierra,3,Norge,BN27343,Bruktbil til salgs,Personbil,9569,,250000,1440 Drøbak,1986,,,Kombi 3-dørs,Inklusiv,8000,,Manuell,,Rød,1569,98636073,,105,2 l,
,4,Forhjulsdrift,14.12.1999,5,Bensin,Saab 9-3,5,Norge,BP45101,Bruktbil til salgs,Personbil,19569,,193200,3525 Hallingby,2000,,,Kombi 5-dørs,Inklusiv,18000,1 320 kg,Manuell,,Rød,1569,98673775,,131,2 l,
,2,Forhjulsdrift,27.06.2008,2,Diesel,Volkswagen Caddy,5,Norge,FT26317,Bruktbil til salgs,Varebil,46155,,127000,2420 Trysil,2008,167 g/km,,Stasjonsvogn,Ikke inklusiv,44900,1 455 kg,Manuell,,Rød,1255,98675095,,105,"1,9 l",
,,Bakhjulsdrift,,3,Bensin,Chevrolet Silverado,,Norge,CF48420,Bruktbil til salgs,Varebil,339000,,11318,1640 Råde,2006,,,Pickup,Inklusiv,337745,,Manuell,,Hvit,1255,98674956,,,,
,2,Bakhjulsdrift,28.02.2012,5,Diesel,BMW 1-serie,5,Norge,,Bruktbil til salgs,Personbil,153660,,56000,4014 Stavanger,2012,117 g/km,,Kombi 5-dørs,Inklusiv,150000,1 310 kg,Manuell,,Grå,3660,90929958,,116,2 l,
,5,Forhjulsdrift,09.08.1999,5,Bensin,Peugeot 106,5,Norge,JD21259,Bruktbil til salgs,Personbil,11569,,190000,0686 Oslo,1999,,,Kombi 5-dørs,Ikke inklusiv,10000,835 kg,Manuell,,Rød,1569,98674053,,60,"1,1 l",
,1,Firehjulsdrift,28.12.2006,5,Diesel,Volvo XC 70,5,Norge,,Bruktbil til salgs,Personbil,199569,,108000,2270 Flisa,2007,224 g/km,,Stasjonsvogn,Ikke inklusiv,198000,1 719 kg,Automat,,Grå,1569,98673763,,185,"2,4 l",
,3,Forhjulsdrift,26.10.2001,5,Diesel,Volkswagen Passat,5,Norge,ST59025,Bruktbil til salgs,Personbil,23569,,251000,4633 Kristiansand,2002,151 g/km,,Stasjonsvogn,Inklusiv,22000,1 394 kg,Manuell,,Grå,1569,98674882,,101,"1,9 l",
,3,Forhjulsdrift,05.03.2008,5,Diesel,Ford Focus,5,Norge,AJ66351,Bruktbil til salgs,Personbil,50660,,175000,0488 Oslo,2008,118 g/km,,Stasjonsvogn,Inklusiv,47000,1 311 kg,Manuell,,Svart,3660,98671703,,90,"1,6 l",
,5,Forhjulsdrift,12.05.2005,5,Diesel,Audi A4,4,Norge,VX30051,Bruktbil til salgs,Personbil,26569,,199800,4626 Kristiansand,2005,154 g/km,,Sedan,Inklusiv,25000,1 390 kg,Manuell,,Blå,1569,98664932,,116,"1,9 l",Skinn
,3,Forhjulsdrift,12.02.2004,5,Bensin,Volkswagen Golf,5,Norge,PP51083,Bruktbil til salgs,Personbil,36569,,157000,3715 Skien,2004,166 g/km,,Kombi 5-dørs,,35000,1 189 kg,Manuell,,Sølv,1569,98673323,,75,"1,4 l",Gråsort
,3,Forhjulsdrift,05.07.2006,5,Diesel,Volkswagen Touran,5,Norge,DL40182,Bruktbil til salgs,Personbil,33660,,152000,1410 Kolbotn,2006,,,Flerbruksbil,Inklusiv,30000,1 530 kg,Manuell,,Grå,3660,96924893,,105,"1,9 l",
,2,Bakhjulsdrift,28.04.2011,4,Elektrisitet,Mitsubishi i-Miev,5,Norge,EL13850,Bruktbil til salgs,Personbil,59614,,59500,3474 Åros,2011,,,Kombi 5-dørs,Inklusiv,57000,1 110 kg,Automat,,Blå,2614,98673597,,48,0 l,
,3,Firehjulsdrift,27.06.2014,5,Diesel,Audi A6,5,Norge,YA66577,Bruktbil til salgs,Personbil,8569,,290000,7540 Klæbu,2002,,,Stasjonsvogn,Ikke inklusiv,7000,1 765 kg,Automat,,Beige,1569,98669162,,180,"2,5 l",Beige
